Sno,date,state,cases_new,cases_import,cases_recovered,cases_active,cases_unvax
1,25/1/2020,Johor,4,4,0,4,4
2,25/1/2020,Kedah,0,0,0,0,0
3,25/1/2020,Kelantan,0,0,0,0,0
4,25/1/2020,Melaka,0,0,0,0,0
5,25/1/2020,Negeri Sembilan,0,0,0,0,0
6,25/1/2020,Pahang,0,0,0,0,0
7,25/1/2020,Perak,0,0,0,0,0
8,25/1/2020,Perlis,0,0,0,0,0
9,25/1/2020,Pulau Pinang,0,0,0,0,0
10,25/1/2020,Sabah,0,0,0,0,0
11,25/1/2020,Sarawak,0,0,0,0,0
12,25/1/2020,Selangor,0,0,0,0,0
13,25/1/2020,Terengganu,0,0,0,0,0
14,25/1/2020,W.P. Kuala Lumpur,0,0,0,0,0
15,25/1/2020,W.P. Labuan,0,0,0,0,0
16,25/1/2020,W.P. Putrajaya,0,0,0,0,0
17,26/1/2020,Johor,0,0,0,4,0
18,26/1/2020,Kedah,0,0,0,0,0
19,26/1/2020,Kelantan,0,0,0,0,0
20,26/1/2020,Melaka,0,0,0,0,0
21,26/1/2020,Negeri Sembilan,0,0,0,0,0
22,26/1/2020,Pahang,0,0,0,0,0
23,26/1/2020,Perak,0,0,0,0,0
24,26/1/2020,Perlis,0,0,0,0,0
25,26/1/2020,Pulau Pinang,0,0,0,0,0
26,26/1/2020,Sabah,0,0,0,0,0
27,26/1/2020,Sarawak,0,0,0,0,0
28,26/1/2020,Selangor,0,0,0,0,0
29,26/1/2020,Terengganu,0,0,0,0,0
30,26/1/2020,W.P. Kuala Lumpur,0,0,0,0,0
31,26/1/2020,W.P. Labuan,0,0,0,0,0
32,26/1/2020,W.P. Putrajaya,0,0,0,0,0
33,27/1/2020,Johor,0,0,0,4,0
34,27/1/2020,Kedah,0,0,0,0,0
35,27/1/2020,Kelantan,0,0,0,0,0
36,27/1/2020,Melaka,0,0,0,0,0
37,27/1/2020,Negeri Sembilan,0,0,0,0,0
38,27/1/2020,Pahang,0,0,0,0,0
39,27/1/2020,Perak,0,0,0,0,0
40,27/1/2020,Perlis,0,0,0,0,0
41,27/1/2020,Pulau Pinang,0,0,0,0,0
42,27/1/2020,Sabah,0,0,0,0,0
43,27/1/2020,Sarawak,0,0,0,0,0
44,27/1/2020,Selangor,0,0,0,0,0
45,27/1/2020,Terengganu,0,0,0,0,0
46,27/1/2020,W.P. Kuala Lumpur,0,0,0,0,0
47,27/1/2020,W.P. Labuan,0,0,0,0,0
48,27/1/2020,W.P. Putrajaya,0,0,0,0,0
49,28/1/2020,Johor,0,0,0,4,0
50,28/1/2020,Kedah,0,0,0,0,0
51,28/1/2020,Kelantan,0,0,0,0,0
52,28/1/2020,Melaka,0,0,0,0,0
53,28/1/2020,Negeri Sembilan,0,0,0,0,0
54,28/1/2020,Pahang,0,0,0,0,0
55,28/1/2020,Perak,0,0,0,0,0
56,28/1/2020,Perlis,0,0,0,0,0
57,28/1/2020,Pulau Pinang,0,0,0,0,0
58,28/1/2020,Sabah,0,0,0,0,0
59,28/1/2020,Sarawak,0,0,0,0,0
60,28/1/2020,Selangor,0,0,0,0,0
61,28/1/2020,Terengganu,0,0,0,0,0
62,28/1/2020,W.P. Kuala Lumpur,0,0,0,0,0
63,28/1/2020,W.P. Labuan,0,0,0,0,0
64,28/1/2020,W.P. Putrajaya,0,0,0,0,0
65,29/1/2020,Johor,2,2,0,6,2
66,29/1/2020,Kedah,1,1,0,1,1
67,29/1/2020,Kelantan,0,0,0,0,0
68,29/1/2020,Melaka,0,0,0,0,0
69,29/1/2020,Negeri Sembilan,0,0,0,0,0
70,29/1/2020,Pahang,0,0,0,0,0
71,29/1/2020,Perak,0,0,0,0,0
72,29/1/2020,Perlis,0,0,0,0,0
73,29/1/2020,Pulau Pinang,0,0,0,0,0
74,29/1/2020,Sabah,0,0,0,0,0
75,29/1/2020,Sarawak,0,0,0,0,0
76,29/1/2020,Selangor,0,0,0,0,0
77,29/1/2020,Terengganu,0,0,0,0,0
78,29/1/2020,W.P. Kuala Lumpur,0,0,0,0,0
79,29/1/2020,W.P. Labuan,0,0,0,0,0
80,29/1/2020,W.P. Putrajaya,0,0,0,0,0
81,30/1/2020,Johor,1,1,0,7,1
82,30/1/2020,Kedah,0,0,0,1,0
83,30/1/2020,Kelantan,0,0,0,0,0
84,30/1/2020,Melaka,0,0,0,0,0
85,30/1/2020,Negeri Sembilan,0,0,0,0,0
86,30/1/2020,Pahang,0,0,0,0,0
87,30/1/2020,Perak,0,0,0,0,0
88,30/1/2020,Perlis,0,0,0,0,0
89,30/1/2020,Pulau Pinang,0,0,0,0,0
90,30/1/2020,Sabah,0,0,0,0,0
91,30/1/2020,Sarawak,0,0,0,0,0
92,30/1/2020,Selangor,0,0,0,0,0
93,30/1/2020,Terengganu,0,0,0,0,0
94,30/1/2020,W.P. Kuala Lumpur,0,0,0,0,0
95,30/1/2020,W.P. Labuan,0,0,0,0,0
96,30/1/2020,W.P. Putrajaya,0,0,0,0,0
97,31/1/2020,Johor,0,0,0,7,0
98,31/1/2020,Kedah,0,0,0,1,0
99,31/1/2020,Kelantan,0,0,0,0,0
100,31/1/2020,Melaka,0,0,0,0,0
101,31/1/2020,Negeri Sembilan,0,0,0,0,0
102,31/1/2020,Pahang,0,0,0,0,0
103,31/1/2020,Perak,0,0,0,0,0
104,31/1/2020,Perlis,0,0,0,0,0
105,31/1/2020,Pulau Pinang,0,0,0,0,0
106,31/1/2020,Sabah,0,0,0,0,0
107,31/1/2020,Sarawak,0,0,0,0,0
108,31/1/2020,Selangor,0,0,0,0,0
109,31/1/2020,Terengganu,0,0,0,0,0
110,31/1/2020,W.P. Kuala Lumpur,0,0,0,0,0
111,31/1/2020,W.P. Labuan,0,0,0,0,0
112,31/1/2020,W.P. Putrajaya,0,0,0,0,0
113,1/2/2020,Johor,0,0,0,7,0
114,1/2/2020,Kedah,0,0,0,1,0
115,1/2/2020,Kelantan,0,0,0,0,0
116,1/2/2020,Melaka,0,0,0,0,0
117,1/2/2020,Negeri Sembilan,0,0,0,0,0
118,1/2/2020,Pahang,0,0,0,0,0
119,1/2/2020,Perak,0,0,0,0,0
120,1/2/2020,Perlis,0,0,0,0,0
121,1/2/2020,Pulau Pinang,0,0,0,0,0
122,1/2/2020,Sabah,0,0,0,0,0
123,1/2/2020,Sarawak,0,0,0,0,0
124,1/2/2020,Selangor,0,0,0,0,0
125,1/2/2020,Terengganu,0,0,0,0,0
126,1/2/2020,W.P. Kuala Lumpur,0,0,0,0,0
127,1/2/2020,W.P. Labuan,0,0,0,0,0
128,1/2/2020,W.P. Putrajaya,0,0,0,0,0
129,2/2/2020,Johor,0,0,0,7,0
130,2/2/2020,Kedah,0,0,0,1,0
131,2/2/2020,Kelantan,0,0,0,0,0
132,2/2/2020,Melaka,0,0,0,0,0
133,2/2/2020,Negeri Sembilan,0,0,0,0,0
134,2/2/2020,Pahang,0,0,0,0,0
135,2/2/2020,Perak,0,0,0,0,0
136,2/2/2020,Perlis,0,0,0,0,0
137,2/2/2020,Pulau Pinang,0,0,0,0,0
138,2/2/2020,Sabah,0,0,0,0,0
139,2/2/2020,Sarawak,0,0,0,0,0
140,2/2/2020,Selangor,0,0,0,0,0
141,2/2/2020,Terengganu,0,0,0,0,0
142,2/2/2020,W.P. Kuala Lumpur,0,0,0,0,0
143,2/2/2020,W.P. Labuan,0,0,0,0,0
144,2/2/2020,W.P. Putrajaya,0,0,0,0,0
145,3/2/2020,Johor,0,0,0,7,0
146,3/2/2020,Kedah,0,0,0,1,0
147,3/2/2020,Kelantan,0,0,0,0,0
148,3/2/2020,Melaka,0,0,0,0,0
149,3/2/2020,Negeri Sembilan,0,0,0,0,0
150,3/2/2020,Pahang,0,0,0,0,0
151,3/2/2020,Perak,0,0,0,0,0
152,3/2/2020,Perlis,0,0,0,0,0
153,3/2/2020,Pulau Pinang,0,0,0,0,0
154,3/2/2020,Sabah,0,0,0,0,0
155,3/2/2020,Sarawak,0,0,0,0,0
156,3/2/2020,Selangor,0,0,0,0,0
157,3/2/2020,Terengganu,0,0,0,0,0
158,3/2/2020,W.P. Kuala Lumpur,0,0,0,0,0
159,3/2/2020,W.P. Labuan,0,0,0,0,0
160,3/2/2020,W.P. Putrajaya,0,0,0,0,0
161,4/2/2020,Johor,0,0,0,7,0
162,4/2/2020,Kedah,0,0,0,1,0
163,4/2/2020,Kelantan,0,0,0,0,0
164,4/2/2020,Melaka,0,0,0,0,0
165,4/2/2020,Negeri Sembilan,0,0,0,0,0
166,4/2/2020,Pahang,0,0,0,0,0
167,4/2/2020,Perak,0,0,0,0,0
168,4/2/2020,Perlis,0,0,0,0,0
169,4/2/2020,Pulau Pinang,0,0,0,0,0
170,4/2/2020,Sabah,0,0,0,0,0
171,4/2/2020,Sarawak,0,0,0,0,0
172,4/2/2020,Selangor,1,1,0,1,1
173,4/2/2020,Terengganu,0,0,0,0,0
174,4/2/2020,W.P. Kuala Lumpur,1,1,0,1,1
175,4/2/2020,W.P. Labuan,0,0,0,0,0
176,4/2/2020,W.P. Putrajaya,0,0,0,0,0
177,5/2/2020,Johor,0,0,0,7,0
178,5/2/2020,Kedah,0,0,1,0,0
179,5/2/2020,Kelantan,0,0,0,0,0
180,5/2/2020,Melaka,0,0,0,0,0
181,5/2/2020,Negeri Sembilan,2,2,0,2,2
182,5/2/2020,Pahang,0,0,0,0,0
183,5/2/2020,Perak,0,0,0,0,0
184,5/2/2020,Perlis,0,0,0,0,0
185,5/2/2020,Pulau Pinang,0,0,0,0,0
186,5/2/2020,Sabah,0,0,0,0,0
187,5/2/2020,Sarawak,0,0,0,0,0
188,5/2/2020,Selangor,0,0,0,1,0
189,5/2/2020,Terengganu,0,0,0,0,0
190,5/2/2020,W.P. Kuala Lumpur,0,0,0,1,0
191,5/2/2020,W.P. Labuan,0,0,0,0,0
192,5/2/2020,W.P. Putrajaya,0,0,0,0,0
193,6/2/2020,Johor,0,0,0,7,0
194,6/2/2020,Kedah,1,0,0,1,1
195,6/2/2020,Kelantan,0,0,0,0,0
196,6/2/2020,Melaka,0,0,0,0,0
197,6/2/2020,Negeri Sembilan,0,0,0,2,0
198,6/2/2020,Pahang,0,0,0,0,0
199,6/2/2020,Perak,0,0,0,0,0
200,6/2/2020,Perlis,0,0,0,0,0
201,6/2/2020,Pulau Pinang,0,0,0,0,0
202,6/2/2020,Sabah,0,0,0,0,0
203,6/2/2020,Sarawak,0,0,0,0,0
204,6/2/2020,Selangor,0,0,0,1,0
205,6/2/2020,Terengganu,0,0,0,0,0
206,6/2/2020,W.P. Kuala Lumpur,1,1,0,2,1
207,6/2/2020,W.P. Labuan,0,0,0,0,0
208,6/2/2020,W.P. Putrajaya,0,0,0,0,0
209,7/2/2020,Johor,1,1,0,8,1
210,7/2/2020,Kedah,0,0,0,1,0
211,7/2/2020,Kelantan,0,0,0,0,0
212,7/2/2020,Melaka,0,0,0,0,0
213,7/2/2020,Negeri Sembilan,0,0,0,2,0
214,7/2/2020,Pahang,0,0,0,0,0
215,7/2/2020,Perak,0,0,0,0,0
216,7/2/2020,Perlis,0,0,0,0,0
217,7/2/2020,Pulau Pinang,0,0,0,0,0
218,7/2/2020,Sabah,0,0,0,0,0
219,7/2/2020,Sarawak,0,0,0,0,0
220,7/2/2020,Selangor,0,0,0,1,0
221,7/2/2020,Terengganu,0,0,0,0,0
222,7/2/2020,W.P. Kuala Lumpur,0,0,0,2,0
223,7/2/2020,W.P. Labuan,0,0,0,0,0
224,7/2/2020,W.P. Putrajaya,0,0,0,0,0
225,8/2/2020,Johor,0,0,1,7,0
226,8/2/2020,Kedah,0,0,0,1,0
227,8/2/2020,Kelantan,0,0,0,0,0
228,8/2/2020,Melaka,0,0,0,0,0
229,8/2/2020,Negeri Sembilan,0,0,0,2,0
230,8/2/2020,Pahang,0,0,0,0,0
231,8/2/2020,Perak,0,0,0,0,0
232,8/2/2020,Perlis,0,0,0,0,0
233,8/2/2020,Pulau Pinang,0,0,0,0,0
234,8/2/2020,Sabah,0,0,0,0,0
235,8/2/2020,Sarawak,0,0,0,0,0
236,8/2/2020,Selangor,0,0,0,1,0
237,8/2/2020,Terengganu,0,0,0,0,0
238,8/2/2020,W.P. Kuala Lumpur,1,1,0,3,1
239,8/2/2020,W.P. Labuan,0,0,0,0,0
240,8/2/2020,W.P. Putrajaya,0,0,0,0,0
241,9/2/2020,Johor,0,0,0,7,0
242,9/2/2020,Kedah,0,0,0,1,0
243,9/2/2020,Kelantan,0,0,0,0,0
244,9/2/2020,Melaka,0,0,0,0,0
245,9/2/2020,Negeri Sembilan,0,0,0,2,0
246,9/2/2020,Pahang,0,0,0,0,0
247,9/2/2020,Perak,0,0,0,0,0
248,9/2/2020,Perlis,0,0,0,0,0
249,9/2/2020,Pulau Pinang,0,0,0,0,0
250,9/2/2020,Sabah,0,0,0,0,0
251,9/2/2020,Sarawak,0,0,0,0,0
252,9/2/2020,Selangor,1,0,0,2,1
253,9/2/2020,Terengganu,0,0,0,0,0
254,9/2/2020,W.P. Kuala Lumpur,0,0,1,2,0
255,9/2/2020,W.P. Labuan,0,0,0,0,0
256,9/2/2020,W.P. Putrajaya,0,0,0,0,0
257,10/2/2020,Johor,0,0,0,7,0
258,10/2/2020,Kedah,0,0,0,1,0
259,10/2/2020,Kelantan,0,0,0,0,0
260,10/2/2020,Melaka,0,0,0,0,0
261,10/2/2020,Negeri Sembilan,0,0,0,2,0
262,10/2/2020,Pahang,0,0,0,0,0
263,10/2/2020,Perak,0,0,0,0,0
264,10/2/2020,Perlis,0,0,0,0,0
265,10/2/2020,Pulau Pinang,0,0,0,0,0
266,10/2/2020,Sabah,0,0,0,0,0
267,10/2/2020,Sarawak,0,0,0,0,0
268,10/2/2020,Selangor,1,1,0,3,1
269,10/2/2020,Terengganu,0,0,0,0,0
270,10/2/2020,W.P. Kuala Lumpur,0,0,0,2,0
271,10/2/2020,W.P. Labuan,0,0,0,0,0
272,10/2/2020,W.P. Putrajaya,0,0,0,0,0
273,11/2/2020,Johor,0,0,0,7,0
274,11/2/2020,Kedah,0,0,0,1,0
275,11/2/2020,Kelantan,0,0,0,0,0
276,11/2/2020,Melaka,0,0,0,0,0
277,11/2/2020,Negeri Sembilan,0,0,0,2,0
278,11/2/2020,Pahang,0,0,0,0,0
279,11/2/2020,Perak,0,0,0,0,0
280,11/2/2020,Perlis,0,0,0,0,0
281,11/2/2020,Pulau Pinang,0,0,0,0,0
282,11/2/2020,Sabah,0,0,0,0,0
283,11/2/2020,Sarawak,0,0,0,0,0
284,11/2/2020,Selangor,0,0,0,3,0
285,11/2/2020,Terengganu,0,0,0,0,0
286,11/2/2020,W.P. Kuala Lumpur,0,0,0,2,0
287,11/2/2020,W.P. Labuan,0,0,0,0,0
288,11/2/2020,W.P. Putrajaya,0,0,0,0,0
289,12/2/2020,Johor,0,0,0,7,0
290,12/2/2020,Kedah,0,0,0,1,0
291,12/2/2020,Kelantan,0,0,0,0,0
292,12/2/2020,Melaka,0,0,0,0,0
293,12/2/2020,Negeri Sembilan,0,0,0,2,0
294,12/2/2020,Pahang,0,0,0,0,0
295,12/2/2020,Perak,0,0,0,0,0
296,12/2/2020,Perlis,0,0,0,0,0
297,12/2/2020,Pulau Pinang,0,0,0,0,0
298,12/2/2020,Sabah,0,0,0,0,0
299,12/2/2020,Sarawak,0,0,0,0,0
300,12/2/2020,Selangor,0,0,0,3,0
301,12/2/2020,Terengganu,0,0,0,0,0
302,12/2/2020,W.P. Kuala Lumpur,0,0,0,2,0
303,12/2/2020,W.P. Labuan,0,0,0,0,0
304,12/2/2020,W.P. Putrajaya,0,0,0,0,0
305,13/2/2020,Johor,0,0,0,7,0
306,13/2/2020,Kedah,0,0,0,1,0
307,13/2/2020,Kelantan,0,0,0,0,0
308,13/2/2020,Melaka,0,0,0,0,0
309,13/2/2020,Negeri Sembilan,0,0,0,2,0
310,13/2/2020,Pahang,0,0,0,0,0
311,13/2/2020,Perak,0,0,0,0,0
312,13/2/2020,Perlis,0,0,0,0,0
313,13/2/2020,Pulau Pinang,0,0,0,0,0
314,13/2/2020,Sabah,0,0,0,0,0
315,13/2/2020,Sarawak,0,0,0,0,0
316,13/2/2020,Selangor,0,0,0,3,0
317,13/2/2020,Terengganu,0,0,0,0,0
318,13/2/2020,W.P. Kuala Lumpur,0,0,0,2,0
319,13/2/2020,W.P. Labuan,0,0,0,0,0
320,13/2/2020,W.P. Putrajaya,0,0,0,0,0
321,14/2/2020,Johor,0,0,4,3,0
322,14/2/2020,Kedah,0,0,0,1,0
323,14/2/2020,Kelantan,0,0,0,0,0
324,14/2/2020,Melaka,0,0,0,0,0
325,14/2/2020,Negeri Sembilan,0,0,0,2,0
326,14/2/2020,Pahang,0,0,0,0,0
327,14/2/2020,Perak,0,0,0,0,0
328,14/2/2020,Perlis,0,0,0,0,0
329,14/2/2020,Pulau Pinang,0,0,0,0,0
330,14/2/2020,Sabah,0,0,0,0,0
331,14/2/2020,Sarawak,0,0,0,0,0
332,14/2/2020,Selangor,0,0,0,3,0
333,14/2/2020,Terengganu,0,0,0,0,0
334,14/2/2020,W.P. Kuala Lumpur,1,1,0,3,1
335,14/2/2020,W.P. Labuan,0,0,0,0,0
336,14/2/2020,W.P. Putrajaya,0,0,0,0,0
337,15/2/2020,Johor,0,0,1,2,0
338,15/2/2020,Kedah,1,1,0,2,1
339,15/2/2020,Kelantan,0,0,0,0,0
340,15/2/2020,Melaka,0,0,0,0,0
341,15/2/2020,Negeri Sembilan,0,0,0,2,0
342,15/2/2020,Pahang,0,0,0,0,0
343,15/2/2020,Perak,0,0,0,0,0
344,15/2/2020,Perlis,0,0,0,0,0
345,15/2/2020,Pulau Pinang,0,0,0,0,0
346,15/2/2020,Sabah,0,0,0,0,0
347,15/2/2020,Sarawak,0,0,0,0,0
348,15/2/2020,Selangor,2,2,0,5,2
349,15/2/2020,Terengganu,0,0,0,0,0
350,15/2/2020,W.P. Kuala Lumpur,0,0,0,3,0
351,15/2/2020,W.P. Labuan,0,0,0,0,0
352,15/2/2020,W.P. Putrajaya,0,0,0,0,0
353,16/2/2020,Johor,0,0,0,2,0
354,16/2/2020,Kedah,0,0,0,2,0
355,16/2/2020,Kelantan,0,0,0,0,0
356,16/2/2020,Melaka,0,0,0,0,0
357,16/2/2020,Negeri Sembilan,0,0,0,2,0
358,16/2/2020,Pahang,0,0,0,0,0
359,16/2/2020,Perak,0,0,0,0,0
360,16/2/2020,Perlis,0,0,0,0,0
361,16/2/2020,Pulau Pinang,0,0,0,0,0
362,16/2/2020,Sabah,0,0,0,0,0
363,16/2/2020,Sarawak,0,0,0,0,0
364,16/2/2020,Selangor,0,0,0,5,0
365,16/2/2020,Terengganu,0,0,0,0,0
366,16/2/2020,W.P. Kuala Lumpur,0,0,0,3,0
367,16/2/2020,W.P. Labuan,0,0,0,0,0
368,16/2/2020,W.P. Putrajaya,0,0,0,0,0
369,17/2/2020,Johor,0,0,0,2,0
370,17/2/2020,Kedah,0,0,0,2,0
371,17/2/2020,Kelantan,0,0,0,0,0
372,17/2/2020,Melaka,0,0,0,0,0
373,17/2/2020,Negeri Sembilan,0,0,2,0,0
374,17/2/2020,Pahang,0,0,0,0,0
375,17/2/2020,Perak,0,0,0,0,0
376,17/2/2020,Perlis,0,0,0,0,0
377,17/2/2020,Pulau Pinang,0,0,0,0,0
378,17/2/2020,Sabah,0,0,0,0,0
379,17/2/2020,Sarawak,0,0,0,0,0
380,17/2/2020,Selangor,0,0,1,4,0
381,17/2/2020,Terengganu,0,0,0,0,0
382,17/2/2020,W.P. Kuala Lumpur,0,0,0,3,0
383,17/2/2020,W.P. Labuan,0,0,0,0,0
384,17/2/2020,W.P. Putrajaya,0,0,0,0,0
385,18/2/2020,Johor,0,0,2,0,0
386,18/2/2020,Kedah,0,0,0,2,0
387,18/2/2020,Kelantan,0,0,0,0,0
388,18/2/2020,Melaka,0,0,0,0,0
389,18/2/2020,Negeri Sembilan,0,0,0,0,0
390,18/2/2020,Pahang,0,0,0,0,0
391,18/2/2020,Perak,0,0,0,0,0
392,18/2/2020,Perlis,0,0,0,0,0
393,18/2/2020,Pulau Pinang,0,0,0,0,0
394,18/2/2020,Sabah,0,0,0,0,0
395,18/2/2020,Sarawak,0,0,0,0,0
396,18/2/2020,Selangor,0,0,0,4,0
397,18/2/2020,Terengganu,0,0,0,0,0
398,18/2/2020,W.P. Kuala Lumpur,0,0,0,3,0
399,18/2/2020,W.P. Labuan,0,0,0,0,0
400,18/2/2020,W.P. Putrajaya,0,0,0,0,0
401,19/2/2020,Johor,0,0,0,0,0
402,19/2/2020,Kedah,0,0,1,1,0
403,19/2/2020,Kelantan,0,0,0,0,0
404,19/2/2020,Melaka,0,0,0,0,0
405,19/2/2020,Negeri Sembilan,0,0,0,0,0
406,19/2/2020,Pahang,0,0,0,0,0
407,19/2/2020,Perak,0,0,0,0,0
408,19/2/2020,Perlis,0,0,0,0,0
409,19/2/2020,Pulau Pinang,0,0,0,0,0
410,19/2/2020,Sabah,0,0,0,0,0
411,19/2/2020,Sarawak,0,0,0,0,0
412,19/2/2020,Selangor,0,0,3,1,0
413,19/2/2020,Terengganu,0,0,0,0,0
414,19/2/2020,W.P. Kuala Lumpur,0,0,0,3,0
415,19/2/2020,W.P. Labuan,0,0,0,0,0
416,19/2/2020,W.P. Putrajaya,0,0,0,0,0
417,20/2/2020,Johor,0,0,0,0,0
418,20/2/2020,Kedah,0,0,0,1,0
419,20/2/2020,Kelantan,0,0,0,0,0
420,20/2/2020,Melaka,0,0,0,0,0
421,20/2/2020,Negeri Sembilan,0,0,0,0,0
422,20/2/2020,Pahang,0,0,0,0,0
423,20/2/2020,Perak,0,0,0,0,0
424,20/2/2020,Perlis,0,0,0,0,0
425,20/2/2020,Pulau Pinang,0,0,0,0,0
426,20/2/2020,Sabah,0,0,0,0,0
427,20/2/2020,Sarawak,0,0,0,0,0
428,20/2/2020,Selangor,0,0,0,1,0
429,20/2/2020,Terengganu,0,0,0,0,0
430,20/2/2020,W.P. Kuala Lumpur,0,0,0,3,0
431,20/2/2020,W.P. Labuan,0,0,0,0,0
432,20/2/2020,W.P. Putrajaya,0,0,0,0,0
433,21/2/2020,Johor,0,0,0,0,0
434,21/2/2020,Kedah,0,0,0,1,0
435,21/2/2020,Kelantan,0,0,0,0,0
436,21/2/2020,Melaka,0,0,0,0,0
437,21/2/2020,Negeri Sembilan,0,0,0,0,0
438,21/2/2020,Pahang,0,0,0,0,0
439,21/2/2020,Perak,0,0,0,0,0
440,21/2/2020,Perlis,0,0,0,0,0
441,21/2/2020,Pulau Pinang,0,0,0,0,0
442,21/2/2020,Sabah,0,0,0,0,0
443,21/2/2020,Sarawak,0,0,0,0,0
444,21/2/2020,Selangor,0,0,0,1,0
445,21/2/2020,Terengganu,0,0,0,0,0
446,21/2/2020,W.P. Kuala Lumpur,0,0,0,3,0
447,21/2/2020,W.P. Labuan,0,0,0,0,0
448,21/2/2020,W.P. Putrajaya,0,0,0,0,0
449,22/2/2020,Johor,0,0,0,0,0
450,22/2/2020,Kedah,0,0,1,0,0
451,22/2/2020,Kelantan,0,0,0,0,0
452,22/2/2020,Melaka,0,0,0,0,0
453,22/2/2020,Negeri Sembilan,0,0,0,0,0
454,22/2/2020,Pahang,0,0,0,0,0
455,22/2/2020,Perak,0,0,0,0,0
456,22/2/2020,Perlis,0,0,0,0,0
457,22/2/2020,Pulau Pinang,0,0,0,0,0
458,22/2/2020,Sabah,0,0,0,0,0
459,22/2/2020,Sarawak,0,0,0,0,0
460,22/2/2020,Selangor,0,0,0,1,0
461,22/2/2020,Terengganu,0,0,0,0,0
462,22/2/2020,W.P. Kuala Lumpur,0,0,0,3,0
463,22/2/2020,W.P. Labuan,0,0,0,0,0
464,22/2/2020,W.P. Putrajaya,0,0,0,0,0
465,23/2/2020,Johor,0,0,0,0,0
466,23/2/2020,Kedah,0,0,0,0,0
467,23/2/2020,Kelantan,0,0,0,0,0
468,23/2/2020,Melaka,0,0,0,0,0
469,23/2/2020,Negeri Sembilan,0,0,0,0,0
470,23/2/2020,Pahang,0,0,0,0,0
471,23/2/2020,Perak,0,0,0,0,0
472,23/2/2020,Perlis,0,0,0,0,0
473,23/2/2020,Pulau Pinang,0,0,0,0,0
474,23/2/2020,Sabah,0,0,0,0,0
475,23/2/2020,Sarawak,0,0,0,0,0
476,23/2/2020,Selangor,0,0,0,1,0
477,23/2/2020,Terengganu,0,0,0,0,0
478,23/2/2020,W.P. Kuala Lumpur,0,0,0,3,0
479,23/2/2020,W.P. Labuan,0,0,0,0,0
480,23/2/2020,W.P. Putrajaya,0,0,0,0,0
481,24/2/2020,Johor,0,0,0,0,0
482,24/2/2020,Kedah,0,0,0,0,0
483,24/2/2020,Kelantan,0,0,0,0,0
484,24/2/2020,Melaka,0,0,0,0,0
485,24/2/2020,Negeri Sembilan,0,0,0,0,0
486,24/2/2020,Pahang,0,0,0,0,0
487,24/2/2020,Perak,0,0,0,0,0
488,24/2/2020,Perlis,0,0,0,0,0
489,24/2/2020,Pulau Pinang,0,0,0,0,0
490,24/2/2020,Sabah,0,0,0,0,0
491,24/2/2020,Sarawak,0,0,0,0,0
492,24/2/2020,Selangor,0,0,0,1,0
493,24/2/2020,Terengganu,0,0,0,0,0
494,24/2/2020,W.P. Kuala Lumpur,0,0,2,1,0
495,24/2/2020,W.P. Labuan,0,0,0,0,0
496,24/2/2020,W.P. Putrajaya,0,0,0,0,0
497,25/2/2020,Johor,0,0,0,0,0
498,25/2/2020,Kedah,0,0,0,0,0
499,25/2/2020,Kelantan,0,0,0,0,0
500,25/2/2020,Melaka,0,0,0,0,0
501,25/2/2020,Negeri Sembilan,0,0,0,0,0
502,25/2/2020,Pahang,0,0,0,0,0
503,25/2/2020,Perak,0,0,0,0,0
504,25/2/2020,Perlis,0,0,0,0,0
505,25/2/2020,Pulau Pinang,0,0,0,0,0
506,25/2/2020,Sabah,0,0,0,0,0
507,25/2/2020,Sarawak,0,0,0,0,0
508,25/2/2020,Selangor,0,0,0,1,0
509,25/2/2020,Terengganu,0,0,0,0,0
510,25/2/2020,W.P. Kuala Lumpur,0,0,0,1,0
511,25/2/2020,W.P. Labuan,0,0,0,0,0
512,25/2/2020,W.P. Putrajaya,0,0,0,0,0
513,26/2/2020,Johor,0,0,0,0,0
514,26/2/2020,Kedah,0,0,0,0,0
515,26/2/2020,Kelantan,0,0,0,0,0
516,26/2/2020,Melaka,0,0,0,0,0
517,26/2/2020,Negeri Sembilan,0,0,0,0,0
518,26/2/2020,Pahang,0,0,0,0,0
519,26/2/2020,Perak,0,0,0,0,0
520,26/2/2020,Perlis,0,0,0,0,0
521,26/2/2020,Pulau Pinang,0,0,0,0,0
522,26/2/2020,Sabah,0,0,0,0,0
523,26/2/2020,Sarawak,0,0,0,0,0
524,26/2/2020,Selangor,0,0,0,1,0
525,26/2/2020,Terengganu,0,0,0,0,0
526,26/2/2020,W.P. Kuala Lumpur,0,0,0,1,0
527,26/2/2020,W.P. Labuan,0,0,0,0,0
528,26/2/2020,W.P. Putrajaya,0,0,0,0,0
529,27/2/2020,Johor,0,0,0,0,0
530,27/2/2020,Kedah,0,0,0,0,0
531,27/2/2020,Kelantan,0,0,0,0,0
532,27/2/2020,Melaka,0,0,0,0,0
533,27/2/2020,Negeri Sembilan,0,0,0,0,0
534,27/2/2020,Pahang,0,0,0,0,0
535,27/2/2020,Perak,0,0,0,0,0
536,27/2/2020,Perlis,0,0,0,0,0
537,27/2/2020,Pulau Pinang,0,0,0,0,0
538,27/2/2020,Sabah,0,0,0,0,0
539,27/2/2020,Sarawak,0,0,0,0,0
540,27/2/2020,Selangor,1,1,1,1,1
541,27/2/2020,Terengganu,0,0,0,0,0
